HBA,HBD,T(K),Density (kg/m3),rate_HBA,rate_HBD,HBA_SMILES,HBD_SMILES,Split
Methyl triphenylphosphonium bromide,Glycerol,343.15,1256.8,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,348.15,1252.8999999999999,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,353.15,1249.5,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,358.15,1245.7,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,363.15,1242.3,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Train
Methyl triphenylphosphonium bromide,Glycerol,368.15,1238.6,1,4,[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCC(O)CO,Test
"n,n-Diethylethanolammonium chloride",Ethylene glycol,298.15,1099.9,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,303.15,1096.8,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,308.15,1093.8000000000002,1,2,CC(C)(C)NCCO.Cl,OCCO,Test
"n,n-Diethylethanolammonium chloride",Ethylene glycol,313.15,1090.9,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,318.15,1087.9,1,2,CC(C)(C)NCCO.Cl,OCCO,Test
"n,n-Diethylethanolammonium chloride",Ethylene glycol,323.15,1084.8,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,328.15,1081.8000000000002,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,333.15,1078.8,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,338.15,1075.9,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,343.15,1072.8,1,2,CC(C)(C)NCCO.Cl,OCCO,Train
"n,n-Diethylethanolammonium chloride",Ethylene glycol,298.15,1099.5,1,2.03,CC(C)(C)NCCO.Cl,OCCO,Train
